"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"Doi"	"Sex"	"Age_Class"	"Within_Study_Data_Source"	"Table_Fig_Number"	"Title"	"Lastname_author"	"Source_year"	"Journal"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	148	"Animalia"	"Arthropoda"	"Euchelicerata"	"Araneae"	""	""	NA	NA	"Yes"	"82732"	"verified"	""	NA	""	0.214	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	148	"Animalia"	"Arthropoda"	"Arachnida"	""	""	""	NA	NA	"No"	NA	"unverified"	""	NA	"Mites"	0.071	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	148	"Animalia"	"Arthropoda"	""	""	""	""	NA	NA	"No"	"82696"	"verified"	""	NA	""	0.071	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	148	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	NA	NA	"Yes"	"102160"	"verified"	""	NA	""	0.071	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	148	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	"Membracidae"	NA	NA	"Yes"	"109170"	"verified"	""	NA	""	0.071	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	148	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	NA	NA	"Yes"	"109216"	"verified"	""	NA	""	0.429	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	148	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	NA	NA	"Yes"	"117232"	"verified"	"Larva"	NA	""	0.071	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	149	"Animalia"	"Arthropoda"	"Euchelicerata"	"Araneae"	""	""	NA	NA	"Yes"	"82732"	"verified"	""	NA	""	0.211	"Items"	19	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	""	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	149	"Animalia"	"Arthropoda"	""	""	""	""	NA	NA	"No"	"82696"	"verified"	""	NA	""	0.053	"Items"	19	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	""	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	149	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	NA	NA	"Yes"	"998435"	"verified"	""	NA	""	0.053	"Items"	19	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	""	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	149	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	"Membracidae"	NA	NA	"Yes"	"109170"	"verified"	""	NA	""	0.158	"Items"	19	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	""	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	149	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	NA	NA	"Yes"	"109216"	"verified"	""	NA	""	0.368	"Items"	19	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	""	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	149	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	NA	NA	"Yes"	"117232"	"verified"	"Larva"	NA	""	0.105	"Items"	19	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	""	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	149	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	NA	NA	"Yes"	"152741"	"verified"	""	NA	""	0.053	"Items"	19	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	""	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	150	"Animalia"	"Arthropoda"	""	""	""	""	NA	NA	"No"	"82696"	"verified"	""	NA	""	0.083	"Items"	12	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	150	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	NA	NA	"Yes"	"102160"	"verified"	""	NA	""	0.083	"Items"	12	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	150	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	"Membracidae"	NA	NA	"Yes"	"109170"	"verified"	""	NA	""	0.5	"Items"	12	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	150	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	NA	NA	"Yes"	"109216"	"verified"	""	NA	""	0.167	"Items"	12	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	150	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	NA	NA	"Yes"	"118831"	"verified"	""	NA	""	0.083	"Items"	12	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	150	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	NA	NA	"Yes"	"117232"	"verified"	"Larva"	NA	""	0.083	"Items"	12	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	151	"Animalia"	"Arthropoda"	"Euchelicerata"	"Araneae"	""	""	NA	NA	"Yes"	"82732"	"verified"	""	NA	""	0.214	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	151	"Animalia"	"Arthropoda"	""	""	""	""	NA	NA	"No"	"82696"	"verified"	""	NA	""	0.071	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	151	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	"Membracidae"	NA	NA	"Yes"	"109170"	"verified"	""	NA	""	0.071	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	151	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	NA	NA	"Yes"	"109216"	"verified"	""	NA	""	0.286	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	151	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	NA	NA	"Yes"	"117232"	"verified"	"Larva"	NA	""	0.357	"Items"	14	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	"Euchelicerata"	"Araneae"	""	""	NA	NA	"Yes"	"82732"	"verified"	""	NA	""	0.266	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	""	""	""	""	NA	NA	"No"	"82696"	"verified"	""	NA	""	0.067	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	NA	NA	"Yes"	"998435"	"verified"	""	NA	""	0.067	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	"Membracidae"	NA	NA	"Yes"	"109170"	"verified"	""	NA	""	0.067	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	NA	NA	"Yes"	"109216"	"verified"	""	NA	""	0.333	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	NA	NA	"Yes"	"117232"	"verified"	"Larva"	NA	""	0.067	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	NA	NA	"No"	"152741"	"verified"	""	NA	""	0.067	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Swainson's Warbler"	"Limnothlypis swainsonii"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"Deciduous forest"	5	2006	5	2006	"Spring"	152	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Apocrita"	"Formicidae"	NA	NA	"Yes"	"154193"	"verified"	""	NA	""	0.067	"Items"	15	1	1	"Stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
