"TAXON_ORDER","PRIMARY_COM_NAME","SCI_NAME","Family"
16125,"Plumbeous-crowned Tyrannulet","Phyllomyias plumbeiceps","Tyrannidae"
16126,"Gray-capped Tyrannulet","Phyllomyias griseocapilla","Tyrannidae"
16128,"Red-billed Tyrannulet","Zimmerius cinereicapilla","Tyrannidae"
16129,"Mishana Tyrannulet","Zimmerius villarejoi","Tyrannidae"
16130,"Chico's Tyrannulet","Zimmerius chicomendesi","Tyrannidae"
16131,"Guianan Tyrannulet","Zimmerius acer","Tyrannidae"
16132,"Guatemalan Tyrannulet","Zimmerius vilissimus","Tyrannidae"
16133,"Mistletoe Tyrannulet","Zimmerius parvus","Tyrannidae"
16135,"Choco Tyrannulet","Zimmerius albigularis","Tyrannidae"
16136,"Spectacled Tyrannulet","Zimmerius improbus","Tyrannidae"
16139,"Golden-faced Tyrannulet","Zimmerius chrysops","Tyrannidae"
16144,"Peruvian Tyrannulet","Zimmerius viridiflavus","Tyrannidae"
16148,"Bolivian Tyrannulet","Zimmerius bolivianus","Tyrannidae"
16149,"Venezuelan Tyrannulet","Zimmerius petersi","Tyrannidae"
16150,"Slender-footed Tyrannulet","Zimmerius gracilipes","Tyrannidae"
16154,"Fulvous-headed Pygmy-Tyrant","Euscarthmus fulviceps","Tyrannidae"
16155,"Rufous-crowned Pygmy-Tyrant","Euscarthmus meloryphus","Tyrannidae"
16158,"Rufous-sided Pygmy-Tyrant","Euscarthmus rufomarginatus","Tyrannidae"
16159,"Gray-and-white Tyrannulet","Pseudelaenia leucospodia","Tyrannidae"
16160,"Lesser Wagtail-Tyrant","Stigmatura napensis","Tyrannidae"
16164,"Greater Wagtail-Tyrant","Stigmatura budytoides","Tyrannidae"
16170,"Slender-billed Tyrannulet","Inezia tenuirostris","Tyrannidae"
16171,"Plain Tyrannulet","Inezia inornata","Tyrannidae"
16172,"Amazonian Tyrannulet","Inezia subflava","Tyrannidae"
16175,"Pale-tipped Tyrannulet","Inezia caudata","Tyrannidae"
16178,"Flavescent Flycatcher","Myiophobus flavicans","Tyrannidae"
16184,"Orange-crested Flycatcher","Myiophobus phoenicomitra","Tyrannidae"
16187,"Unadorned Flycatcher","Myiophobus inornatus","Tyrannidae"
16188,"Roraiman Flycatcher","Myiophobus roraimae","Tyrannidae"
16192,"Olive-chested Flycatcher","Myiophobus cryptoxanthus","Tyrannidae"
16193,"Bran-colored Flycatcher","Myiophobus fasciatus","Tyrannidae"
16203,"Euler's Flycatcher","Lathrotriccus euleri","Tyrannidae"
16211,"Gray-breasted Flycatcher","Lathrotriccus griseipectus","Tyrannidae"
16212,"Tawny-chested Flycatcher","Aphanotriccus capitalis","Tyrannidae"
16213,"Black-billed Flycatcher","Aphanotriccus audax","Tyrannidae"
16214,"Belted Flycatcher","Xenotriccus callizonus","Tyrannidae"
16215,"Pileated Flycatcher","Xenotriccus mexicanus","Tyrannidae"
16216,"Tufted Flycatcher","Mitrephanes phaeocercus","Tyrannidae"
16222,"Olive Flycatcher","Mitrephanes olivaceus","Tyrannidae"
16223,"Olive-sided Flycatcher","Contopus cooperi","Tyrannidae"
16224,"Greater Pewee","Contopus pertinax","Tyrannidae"
16227,"Dark Pewee","Contopus lugubris","Tyrannidae"
16228,"Smoke-colored Pewee","Contopus fumigatus","Tyrannidae"
16235,"Ochraceous Pewee","Contopus ochraceus","Tyrannidae"
16236,"Western Wood-Pewee","Contopus sordidulus","Tyrannidae"
16241,"Eastern Wood-Pewee","Contopus virens","Tyrannidae"
16244,"Tropical Pewee","Contopus cinereus","Tyrannidae"
16255,"Cuban Pewee","Contopus caribaeus","Tyrannidae"
16260,"Jamaican Pewee","Contopus pallidus","Tyrannidae"
16261,"Hispaniolan Pewee","Contopus hispaniolensis","Tyrannidae"
16264,"Lesser Antillean Pewee","Contopus latirostris","Tyrannidae"
16268,"White-throated Pewee","Contopus albogularis","Tyrannidae"
16269,"Blackish Pewee","Contopus nigrescens","Tyrannidae"
16273,"Fuscous Flycatcher","Cnemotriccus fuscatus","Tyrannidae"
16282,"Yellow-bellied Flycatcher","Empidonax flaviventris","Tyrannidae"
16283,"Acadian Flycatcher","Empidonax virescens","Tyrannidae"
16284,"Alder Flycatcher","Empidonax alnorum","Tyrannidae"
16285,"Willow Flycatcher","Empidonax traillii","Tyrannidae"
16292,"White-throated Flycatcher","Empidonax albigularis","Tyrannidae"
16296,"Least Flycatcher","Empidonax minimus","Tyrannidae"
16297,"Hammond's Flycatcher","Empidonax hammondii","Tyrannidae"
16298,"Gray Flycatcher","Empidonax wrightii","Tyrannidae"
16299,"Dusky Flycatcher","Empidonax oberholseri","Tyrannidae"
16302,"Pine Flycatcher","Empidonax affinis","Tyrannidae"
16308,"Pacific-slope Flycatcher","Empidonax difficilis","Tyrannidae"
16312,"Cordilleran Flycatcher","Empidonax occidentalis","Tyrannidae"
16317,"Yellowish Flycatcher","Empidonax flavescens","Tyrannidae"
16321,"Buff-breasted Flycatcher","Empidonax fulvifrons","Tyrannidae"
16328,"Black-capped Flycatcher","Empidonax atriceps","Tyrannidae"
16330,"Black Phoebe","Sayornis nigricans","Tyrannidae"
16339,"Eastern Phoebe","Sayornis phoebe","Tyrannidae"
16341,"Say's Phoebe","Sayornis saya","Tyrannidae"
16346,"Chapada Flycatcher","Guyramemua affine","Tyrannidae"
16348,"Northern Scrub-Flycatcher","Sublegatus arenarum","Tyrannidae"
16355,"Amazonian Scrub-Flycatcher","Sublegatus obscurior","Tyrannidae"
16356,"Southern Scrub-Flycatcher","Sublegatus modestus","Tyrannidae"
16360,"Vermilion Flycatcher","Pyrocephalus rubinus","Tyrannidae"
16374,"Brujo Flycatcher","Pyrocephalus nanus","Tyrannidae"
16377,"Austral Negrito","Lessonia rufa","Tyrannidae"
16378,"Andean Negrito","Lessonia oreas","Tyrannidae"
16380,"Riverside Tyrant","Knipolegus orenocensis","Tyrannidae"
16385,"Rufous-tailed Tyrant","Knipolegus poecilurus","Tyrannidae"
16391,"Amazonian Black-Tyrant","Knipolegus poecilocercus","Tyrannidae"
16392,"Caatinga Black-Tyrant","Knipolegus franciscanus","Tyrannidae"
16393,"Crested Black-Tyrant","Knipolegus lophotes","Tyrannidae"
16394,"Velvety Black-Tyrant","Knipolegus nigerrimus","Tyrannidae"
16395,"Jelski's Black-Tyrant","Knipolegus signatus","Tyrannidae"
16396,"Plumbeous Black-Tyrant","Knipolegus cabanisi","Tyrannidae"
16398,"Blue-billed Black-Tyrant","Knipolegus cyanirostris","Tyrannidae"
16399,"Cinereous Tyrant","Knipolegus striaticeps","Tyrannidae"
16400,"White-winged Black-Tyrant","Knipolegus aterrimus","Tyrannidae"
16405,"Hudson's Black-Tyrant","Knipolegus hudsoni","Tyrannidae"
16408,"Spectacled Tyrant","Hymenops perspicillatus","Tyrannidae"
16411,"Drab Water Tyrant","Ochthornis littoralis","Tyrannidae"
16412,"Yellow-browed Tyrant","Satrapa icterophrys","Tyrannidae"
16413,"Little Ground-Tyrant","Syrtidicola fluviatilis","Tyrannidae"
16414,"Spot-billed Ground-Tyrant","Muscisaxicola maculirostris","Tyrannidae"
16418,"Taczanowski's Ground-Tyrant","Muscisaxicola griseus","Tyrannidae"
16419,"Puna Ground-Tyrant","Muscisaxicola juninensis","Tyrannidae"
16420,"Cinereous Ground-Tyrant","Muscisaxicola cinereus","Tyrannidae"
16423,"White-fronted Ground-Tyrant","Muscisaxicola albifrons","Tyrannidae"
16424,"Ochre-naped Ground-Tyrant","Muscisaxicola flavinucha","Tyrannidae"
16427,"Rufous-naped Ground-Tyrant","Muscisaxicola rufivertex","Tyrannidae"
16431,"Dark-faced Ground-Tyrant","Muscisaxicola maclovianus","Tyrannidae"
16434,"White-browed Ground-Tyrant","Muscisaxicola albilora","Tyrannidae"
16435,"Plain-capped Ground-Tyrant","Muscisaxicola alpinus","Tyrannidae"
16439,"Cinnamon-bellied Ground-Tyrant","Muscisaxicola capistratus","Tyrannidae"
16440,"Black-fronted Ground-Tyrant","Muscisaxicola frontalis","Tyrannidae"
16442,"Red-rumped Bush-Tyrant","Cnemarchus erythropygius","Tyrannidae"
16445,"Rufous-webbed Bush-Tyrant","Cnemarchus rufipennis","Tyrannidae"
16448,"Fire-eyed Diucon","Pyrope pyrope","Tyrannidae"
16451,"White-rumped Monjita","Xolmis velatus","Tyrannidae"
16452,"White Monjita","Xolmis irupero","Tyrannidae"
16455,"Gray Monjita","Nengetus cinereus","Tyrannidae"
16458,"Black-crowned Monjita","Neoxolmis coronatus","Tyrannidae"
16459,"Salinas Monjita","Neoxolmis salinarum","Tyrannidae"
16460,"Rusty-backed Monjita","Neoxolmis rubetra","Tyrannidae"
16461,"Chocolate-vented Tyrant","Neoxolmis rufiventris","Tyrannidae"
16462,"Black-billed Shrike-Tyrant","Agriornis montanus","Tyrannidae"
16468,"White-tailed Shrike-Tyrant","Agriornis albicauda","Tyrannidae"
16471,"Great Shrike-Tyrant","Agriornis lividus","Tyrannidae"
16474,"Gray-bellied Shrike-Tyrant","Agriornis micropterus","Tyrannidae"
16477,"Lesser Shrike-Tyrant","Agriornis murinus","Tyrannidae"
16479,"Streak-throated Bush-Tyrant","Myiotheretes striaticollis","Tyrannidae"
16482,"Santa Marta Bush-Tyrant","Myiotheretes pernix","Tyrannidae"
16483,"Smoky Bush-Tyrant","Myiotheretes fumigatus","Tyrannidae"
16488,"Rufous-bellied Bush-Tyrant","Myiotheretes fuscorufus","Tyrannidae"
16490,"White-headed Marsh Tyrant","Arundinicola leucocephala","Tyrannidae"
16491,"Pied Water-Tyrant","Fluvicola pica","Tyrannidae"
16492,"Black-backed Water-Tyrant","Fluvicola albiventer","Tyrannidae"
16493,"Masked Water-Tyrant","Fluvicola nengeta","Tyrannidae"
16496,"Shear-tailed Gray Tyrant","Muscipipra vetula","Tyrannidae"
16497,"Streamer-tailed Tyrant","Gubernetes yetapa","Tyrannidae"
16498,"Black-and-white Monjita","Heteroxolmis dominicana","Tyrannidae"
16499,"Cock-tailed Tyrant","Alectrurus tricolor","Tyrannidae"
16500,"Strange-tailed Tyrant","Alectrurus risora","Tyrannidae"
16501,"Tumbes Tyrant","Tumbezia salvini","Tyrannidae"
16502,"Crowned Chat-Tyrant","Ochthoeca frontalis","Tyrannidae"
16509,"Jelski's Chat-Tyrant","Ochthoeca jelskii","Tyrannidae"
16510,"Golden-browed Chat-Tyrant","Ochthoeca pulchella","Tyrannidae"
16513,"Yellow-bellied Chat-Tyrant","Ochthoeca diadema","Tyrannidae"
16519,"Slaty-backed Chat-Tyrant","Ochthoeca cinnamomeiventris","Tyrannidae"
16525,"Rufous-breasted Chat-Tyrant","Ochthoeca rufipectoralis","Tyrannidae"
16533,"Brown-backed Chat-Tyrant","Ochthoeca fumicolor","Tyrannidae"
16540,"d'Orbigny's Chat-Tyrant","Ochthoeca oenanthoides","Tyrannidae"
16543,"Piura Chat-Tyrant","Ochthoeca piurae","Tyrannidae"
16544,"White-browed Chat-Tyrant","Ochthoeca leucophrys","Tyrannidae"
16552,"Patagonian Tyrant","Colorhamphus parvirostris","Tyrannidae"
16553,"Long-tailed Tyrant","Colonia colonus","Tyrannidae"
16559,"Short-tailed Field Tyrant","Muscigralla brevicauda","Tyrannidae"
16560,"Large-headed Flatbill","Ramphotrigon megacephalum","Tyrannidae"
16565,"Rufous-tailed Flatbill","Ramphotrigon ruficauda","Tyrannidae"
16566,"Flammulated Flycatcher","Ramphotrigon flammulatum","Tyrannidae"
16567,"Dusky-tailed Flatbill","Ramphotrigon fuscicauda","Tyrannidae"
16569,"Rufous-tailed Attila","Attila phoenicurus","Tyrannidae"
16570,"Cinnamon Attila","Attila cinnamomeus","Tyrannidae"
16571,"Ochraceous Attila","Attila torridus","Tyrannidae"
16572,"Citron-bellied Attila","Attila citriniventris","Tyrannidae"
16573,"Dull-capped Attila","Attila bolivianus","Tyrannidae"
16576,"Gray-hooded Attila","Attila rufus","Tyrannidae"
16579,"Bright-rumped Attila","Attila spadiceus","Tyrannidae"
16595,"Choco Sirystes","Sirystes albogriseus","Tyrannidae"
16596,"White-rumped Sirystes","Sirystes albocinereus","Tyrannidae"
16597,"Todd's Sirystes","Sirystes subcanescens","Tyrannidae"
16598,"Sibilant Sirystes","Sirystes sibilator","Tyrannidae"
16602,"Rufous Casiornis","Casiornis rufus","Tyrannidae"
16603,"Ash-throated Casiornis","Casiornis fuscus","Tyrannidae"
16604,"Rufous Mourner","Rhytipterna holerythra","Tyrannidae"
16607,"Grayish Mourner","Rhytipterna simplex","Tyrannidae"
16610,"Pale-bellied Mourner","Rhytipterna immunda","Tyrannidae"
16611,"Rufous Flycatcher","Myiarchus semirufus","Tyrannidae"
16612,"Yucatan Flycatcher","Myiarchus yucatanensis","Tyrannidae"
16616,"Sad Flycatcher","Myiarchus barbirostris","Tyrannidae"
16617,"Dusky-capped Flycatcher","Myiarchus tuberculifer","Tyrannidae"
16634,"Swainson's Flycatcher","Myiarchus swainsoni","Tyrannidae"
16640,"Venezuelan Flycatcher","Myiarchus venezuelensis","Tyrannidae"
16641,"Panama Flycatcher","Myiarchus panamensis","Tyrannidae"
16645,"Short-crested Flycatcher","Myiarchus ferox","Tyrannidae"
16649,"Apical Flycatcher","Myiarchus apicalis","Tyrannidae"
16650,"Sooty-crowned Flycatcher","Myiarchus phaeocephalus","Tyrannidae"
16653,"Pale-edged Flycatcher","Myiarchus cephalotes","Tyrannidae"
16656,"Ash-throated Flycatcher","Myiarchus cinerascens","Tyrannidae"
16659,"Nutting's Flycatcher","Myiarchus nuttingi","Tyrannidae"
16665,"Great Crested Flycatcher","Myiarchus crinitus","Tyrannidae"
16666,"Brown-crested Flycatcher","Myiarchus tyrannulus","Tyrannidae"
16676,"Galapagos Flycatcher","Myiarchus magnirostris","Tyrannidae"
16677,"Grenada Flycatcher","Myiarchus nugator","Tyrannidae"
16678,"Rufous-tailed Flycatcher","Myiarchus validus","Tyrannidae"
16679,"La Sagra's Flycatcher","Myiarchus sagrae","Tyrannidae"
16682,"Stolid Flycatcher","Myiarchus stolidus","Tyrannidae"
16685,"Puerto Rican Flycatcher","Myiarchus antillarum","Tyrannidae"
16686,"Lesser Antillean Flycatcher","Myiarchus oberi","Tyrannidae"
16692,"Cattle Tyrant","Machetornis rixosa","Tyrannidae"
16696,"Lesser Kiskadee","Pitangus lictor","Tyrannidae"
16699,"Great Kiskadee","Pitangus sulphuratus","Tyrannidae"
16710,"Boat-billed Flycatcher","Megarynchus pitangua","Tyrannidae"
16718,"Rusty-margined Flycatcher","Myiozetetes cayanensis","Tyrannidae"
16723,"Social Flycatcher","Myiozetetes similis","Tyrannidae"
16734,"Gray-capped Flycatcher","Myiozetetes granadensis","Tyrannidae"
16738,"Dusky-chested Flycatcher","Myiozetetes luteiventris","Tyrannidae"
16742,"White-bearded Flycatcher","Phelpsia inornata","Tyrannidae"
16743,"White-ringed Flycatcher","Conopias albovittatus","Tyrannidae"
16746,"Yellow-throated Flycatcher","Conopias parvus","Tyrannidae"
16747,"Three-striped Flycatcher","Conopias trivirgatus","Tyrannidae"
16751,"Lemon-browed Flycatcher","Conopias cinchoneti","Tyrannidae"
16754,"Golden-bellied Flycatcher","Myiodynastes hemichrysus","Tyrannidae"
16755,"Golden-crowned Flycatcher","Myiodynastes chrysocephalus","Tyrannidae"
16759,"Baird's Flycatcher","Myiodynastes bairdii","Tyrannidae"
16760,"Streaked Flycatcher","Myiodynastes maculatus","Tyrannidae"
16769,"Sulphur-bellied Flycatcher","Myiodynastes luteiventris","Tyrannidae"
16771,"Piratic Flycatcher","Legatus leucophaius","Tyrannidae"
16774,"Variegated Flycatcher","Empidonomus varius","Tyrannidae"
16777,"Crowned Slaty Flycatcher","Empidonomus aurantioatrocristatus","Tyrannidae"
16780,"Sulphury Flycatcher","Tyrannopsis sulphurea","Tyrannidae"
16781,"Snowy-throated Kingbird","Tyrannus niveigularis","Tyrannidae"
16782,"White-throated Kingbird","Tyrannus albogularis","Tyrannidae"
16783,"Tropical Kingbird","Tyrannus melancholicus","Tyrannidae"
16788,"Couch's Kingbird","Tyrannus couchii","Tyrannidae"
16790,"Cassin's Kingbird","Tyrannus vociferans","Tyrannidae"
16793,"Thick-billed Kingbird","Tyrannus crassirostris","Tyrannidae"
16796,"Western Kingbird","Tyrannus verticalis","Tyrannidae"
16800,"Eastern Kingbird","Tyrannus tyrannus","Tyrannidae"
16802,"Gray Kingbird","Tyrannus dominicensis","Tyrannidae"
16806,"Loggerhead Kingbird","Tyrannus caudifasciatus","Tyrannidae"
16815,"Giant Kingbird","Tyrannus cubensis","Tyrannidae"
16816,"Scissor-tailed Flycatcher","Tyrannus forficatus","Tyrannidae"
16819,"Fork-tailed Flycatcher","Tyrannus savana","Tyrannidae"
16826,"Albert's Lyrebird","Menura alberti","Menuridae"
16827,"Superb Lyrebird","Menura novaehollandiae","Menuridae"
16831,"Rufous Scrub-bird","Atrichornis rufescens","Atrichornithidae"
16834,"Noisy Scrub-bird","Atrichornis clamosus","Atrichornithidae"
16835,"White-eared Catbird","Ailuroedus buccoides","Ptilonorhynchidae"
16836,"Ochre-breasted Catbird","Ailuroedus stonii","Ptilonorhynchidae"
16839,"Tan-capped Catbird","Ailuroedus geislerorum","Ptilonorhynchidae"
16842,"Spotted Catbird","Ailuroedus maculosus","Ptilonorhynchidae"
16843,"Huon Catbird","Ailuroedus astigmaticus","Ptilonorhynchidae"
16844,"Black-capped Catbird","Ailuroedus melanocephalus","Ptilonorhynchidae"
16845,"Northern Catbird","Ailuroedus jobiensis","Ptilonorhynchidae"
16846,"Arfak Catbird","Ailuroedus arfakianus","Ptilonorhynchidae"
16849,"Black-eared Catbird","Ailuroedus melanotis","Ptilonorhynchidae"
16853,"Green Catbird","Ailuroedus crassirostris","Ptilonorhynchidae"
16855,"Tooth-billed Bowerbird","Scenopoeetes dentirostris","Ptilonorhynchidae"
16856,"Archbold's Bowerbird","Archboldia papuensis","Ptilonorhynchidae"
16859,"Vogelkop Bowerbird","Amblyornis inornata","Ptilonorhynchidae"
16860,"MacGregor's Bowerbird","Amblyornis macgregoriae","Ptilonorhynchidae"
16867,"Streaked Bowerbird","Amblyornis subalaris","Ptilonorhynchidae"
16868,"Golden-fronted Bowerbird","Amblyornis flavifrons","Ptilonorhynchidae"
16869,"Golden Bowerbird","Amblyornis newtoniana","Ptilonorhynchidae"
16870,"Masked Bowerbird","Sericulus aureus","Ptilonorhynchidae"
16871,"Flame Bowerbird","Sericulus ardens","Ptilonorhynchidae"
16872,"Fire-maned Bowerbird","Sericulus bakeri","Ptilonorhynchidae"
16873,"Regent Bowerbird","Sericulus chrysocephalus","Ptilonorhynchidae"
16874,"Satin Bowerbird","Ptilonorhynchus violaceus","Ptilonorhynchidae"
16878,"Western Bowerbird","Chlamydera guttata","Ptilonorhynchidae"
16881,"Spotted Bowerbird","Chlamydera maculata","Ptilonorhynchidae"
16882,"Great Bowerbird","Chlamydera nuchalis","Ptilonorhynchidae"
16885,"Yellow-breasted Bowerbird","Chlamydera lauterbachi","Ptilonorhynchidae"
16888,"Fawn-breasted Bowerbird","Chlamydera cerviniventris","Ptilonorhynchidae"
16889,"Papuan Treecreeper","Cormobates placens","Climacteridae"
16894,"White-throated Treecreeper","Cormobates leucophaea","Climacteridae"
16901,"White-browed Treecreeper","Climacteris affinis","Climacteridae"
16904,"Red-browed Treecreeper","Climacteris erythrops","Climacteridae"
16905,"Brown Treecreeper","Climacteris picumnus","Climacteridae"
16909,"Black-tailed Treecreeper","Climacteris melanurus","Climacteridae"
16912,"Rufous Treecreeper","Climacteris rufus","Climacteridae"
16914,"Gray Grasswren","Amytornis barbatus","Maluridae"
16917,"Rufous Grasswren","Amytornis whitei","Maluridae"
16920,"Opalton Grasswren","Amytornis rowleyi","Maluridae"
16921,"Striated Grasswren","Amytornis striatus","Maluridae"
16922,"White-throated Grasswren","Amytornis woodwardi","Maluridae"
16923,"Carpentarian Grasswren","Amytornis dorotheae","Maluridae"
16924,"Short-tailed Grasswren","Amytornis merrotsyi","Maluridae"
16925,"Western Grasswren","Amytornis textilis","Maluridae"
16928,"Thick-billed Grasswren","Amytornis modestus","Maluridae"
16936,"Black Grasswren","Amytornis housei","Maluridae"
16937,"Eyrean Grasswren","Amytornis goyderi","Maluridae"
16938,"Dusky Grasswren","Amytornis purnelli","Maluridae"
16939,"Kalkadoon Grasswren","Amytornis ballarae","Maluridae"
16940,"Southern Emuwren","Stipiturus malachurus","Maluridae"
16949,"Rufous-crowned Emuwren","Stipiturus ruficeps","Maluridae"
16950,"Mallee Emuwren","Stipiturus mallee","Maluridae"
16951,"Wallace's Fairywren","Sipodotus wallacii","Maluridae"
16952,"Orange-crowned Fairywren","Clytomyias insignis","Maluridae"
16955,"Broad-billed Fairywren","Chenorhamphus grayi","Maluridae"
16956,"Campbell's Fairywren","Chenorhamphus campbelli","Maluridae"
16957,"Emperor Fairywren","Malurus cyanocephalus","Maluridae"
16961,"Purple-crowned Fairywren","Malurus coronatus","Maluridae"
16964,"Red-winged Fairywren","Malurus elegans","Maluridae"
16965,"Blue-breasted Fairywren","Malurus pulcherrimus","Maluridae"
16966,"Purple-backed Fairywren","Malurus assimilis","Maluridae"
16973,"Variegated Fairywren","Malurus lamberti","Maluridae"
16975,"Lovely Fairywren","Malurus amabilis","Maluridae"
16976,"Splendid Fairywren","Malurus splendens","Maluridae"
16981,"Superb Fairywren","Malurus cyaneus","Maluridae"
16988,"White-winged Fairywren","Malurus leucopterus","Maluridae"
16994,"Red-backed Fairywren","Malurus melanocephalus","Maluridae"
16998,"White-shouldered Fairywren","Malurus alboscapulatus","Maluridae"
17006,"Dark-eared Myza","Myza celebensis","Meliphagidae"
17009,"White-eared Myza","Myza sarasinorum","Meliphagidae"
17014,"Eastern Spinebill","Acanthorhynchus tenuirostris","Meliphagidae"
17019,"Western Spinebill","Acanthorhynchus superciliosus","Meliphagidae"
17020,"Pied Honeyeater","Certhionyx variegatus","Meliphagidae"
17021,"Plain Honeyeater","Pycnopygius ixoides","Meliphagidae"
17028,"Marbled Honeyeater","Pycnopygius cinereus","Meliphagidae"
17032,"Streak-headed Honeyeater","Pycnopygius stictocephalus","Meliphagidae"
17033,"Tui","Prosthemadera novaeseelandiae","Meliphagidae"
