Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	6	Animalia	Arthropoda	Insecta	Orthoptera		Acrididae			yes	NA	NA	NA	NA	0.85	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	6	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.15	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.25	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Hemiptera					no	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Hemiptera		Bythoscopidae			yes	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Coleoptera		Cantharidae			yes	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae			yes	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.3	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Hymenoptera		Tenthredinidae			yes	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	7									no	NA	NA	NA	NA	0.04	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	8	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Hemiptera		Pentatomidae			yes	NA	NA	NA	NA	0.45	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	8	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Hemiptera					yes	NA	NA	NA	NA	0.3	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	8	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae			no	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	8	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Coleoptera					yes	NA	NA	NA	NA	0.23	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	8	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Hymenoptera		Braconidae			no	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	8	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Hymenoptera					no	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	8	1923	NA	1924	Summer	8									no	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Ephemerida		Ephemeridae			Yes	NA	NA	NA	NA	0.95	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae			Yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae			Yes	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hymenoptera					no	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Ephemerida		Ephemeridae			Yes	NA	NA	NA	NA	0.9	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hemiptera		Cicadellidae			Yes	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae			Yes	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Wilson's Warbler	Cardellina pusilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	lake	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hymenoptera		Tenthredinidae			Yes	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Edge of pond 	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae			Yes	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera		Scarabaeidae			Yes	NA	NA	NA	NA	0.7	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae			Yes	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Diptera		Empididae			Yes	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Diptera					no	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hemiptera		Cercopidae			Yes	NA	NA	NA	NA	0.16	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Fulgoridae			Yes	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hemiptera		Aphididae			Yes	NA	NA	NA	NA	0.06	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Coleoptera		Cantharidae			Yes	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae			no	NA	NA	NA	NA	0.14	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.14	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Diptera					no	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Canada Warbler	Cardellina canadensis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hymenoptera		Ichneumonidae			Yes	NA	NA	NA	NA	0.08	Wt_or_Vol	NA	1	1	stomach contents	Mixed Woods	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
