Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Quebec	Northeast coast of James Bay	NA	NA	1976	NA	1980	Fall	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	NA	NA	NA	NA	NA	root	NA	0.022	Wt_or_Vol	11	224	NA	stomach contents	NA	AMO	"Prevett, J.P., Marshall, I.F. & Thomas, V.G. (1979) Fall foods of Lesser Snow Geese in the James Bay region. Journal of Wildlife Management, 43, 736–742."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Quebec	Northeast coast of James Bay	NA	NA	1976	NA	1980	Fall	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	NA	NA	NA	NA	NA	seed	NA	0.1437	Wt_or_Vol	11	224	NA	stomach contents	NA	AMO	"Prevett, J.P., Marshall, I.F. & Thomas, V.G. (1979) Fall foods of Lesser Snow Geese in the James Bay region. Journal of Wildlife Management, 43, 736–742."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Quebec	Northeast coast of James Bay	NA	NA	1976	NA	1980	Fall	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	shoots	NA	0.2146	Wt_or_Vol	11	224	NA	stomach contents	NA	AMO	"Prevett, J.P., Marshall, I.F. & Thomas, V.G. (1979) Fall foods of Lesser Snow Geese in the James Bay region. Journal of Wildlife Management, 43, 736–742."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Quebec	Northeast coast of James Bay	NA	NA	1976	NA	1980	Fall	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	root	NA	0.1647	Wt_or_Vol	11	224	NA	stomach contents	NA	AMO	"Prevett, J.P., Marshall, I.F. & Thomas, V.G. (1979) Fall foods of Lesser Snow Geese in the James Bay region. Journal of Wildlife Management, 43, 736–742."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Quebec	Northeast coast of James Bay	NA	NA	1976	NA	1980	Fall	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	0.0379	Wt_or_Vol	11	224	NA	stomach contents	NA	AMO	"Prevett, J.P., Marshall, I.F. & Thomas, V.G. (1979) Fall foods of Lesser Snow Geese in the James Bay region. Journal of Wildlife Management, 43, 736–742."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Alaska	Arctic National Wildlife Refuge	NA	8	1984	9	1988	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Eriophorum	NA	NA	NA	NA	stem	NA	0.4399	Wt_or_Vol	7	39	NA	stomach contents	NA	AMO	"Brackney, A.W. & Hupp, J.W. (1993) Autumn diet of lesser snow geese staging in northeastern Alaska. Journal of Wildlife Management, 57, 55–61."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Alaska	Arctic National Wildlife Refuge	NA	8	1984	9	1988	NA	Viridiplantae	Streptophyta	NA	Equisetales	NA	Equisetaceae	Equisetum	Equisetum hyemale	NA	NA	NA	stem	NA	0.2952	Wt_or_Vol	7	39	NA	stomach contents	NA	AMO	"Brackney, A.W. & Hupp, J.W. (1993) Autumn diet of lesser snow geese staging in northeastern Alaska. Journal of Wildlife Management, 57, 55–61."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Alaska	Arctic National Wildlife Refuge	NA	8	1984	9	1988	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Carex	NA	NA	NA	NA	stem	NA	0.022	Wt_or_Vol	7	39	NA	stomach contents	NA	AMO	"Brackney, A.W. & Hupp, J.W. (1993) Autumn diet of lesser snow geese staging in northeastern Alaska. Journal of Wildlife Management, 57, 55–61."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Alaska	Arctic National Wildlife Refuge	NA	8	1984	9	1988	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	NA	NA	NA	NA	NA	NA	stem	NA	0.0765	Wt_or_Vol	7	39	NA	stomach contents	NA	AMO	"Brackney, A.W. & Hupp, J.W. (1993) Autumn diet of lesser snow geese staging in northeastern Alaska. Journal of Wildlife Management, 57, 55–61."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Alaska	Arctic National Wildlife Refuge	NA	8	1984	9	1988	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	NA	NA	NA	NA	NA	NA	leaf	NA	0.0382	Wt_or_Vol	7	39	NA	stomach contents	NA	AMO	"Brackney, A.W. & Hupp, J.W. (1993) Autumn diet of lesser snow geese staging in northeastern Alaska. Journal of Wildlife Management, 57, 55–61."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Alaska	Arctic National Wildlife Refuge	NA	8	1984	9	1988	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1265	Wt_or_Vol	7	39	NA	stomach contents	NA	AMO	"Brackney, A.W. & Hupp, J.W. (1993) Autumn diet of lesser snow geese staging in northeastern Alaska. Journal of Wildlife Management, 57, 55–61."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Alaska	Arctic National Wildlife Refuge	NA	8	1984	9	1988	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	rhizome	NA	0.0017	Wt_or_Vol	7	39	NA	stomach contents	NA	AMO	"Brackney, A.W. & Hupp, J.W. (1993) Autumn diet of lesser snow geese staging in northeastern Alaska. Journal of Wildlife Management, 57, 55–61."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	Calcasieu Prairie	NA	1	1983	2	1983	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Oryza	Oryza sativa	NA	NA	NA	seed	rice	0.0202	Wt_or_Vol	8	47	NA	stomach contents	Data collected from male and female individuals	AMO	"Alisauskas, R.T., Ankney, C.D. & Klaas, E.E. (1988) Winter diets and nutrition of midcontinental lesser snow geese. Journal of Wildlife Management, 52, 403–414."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	Calcasieu Prairie	NA	1	1983	2	1983	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	0.0081	Wt_or_Vol	8	47	NA	stomach contents	Data collected from male and female individuals	AMO	"Alisauskas, R.T., Ankney, C.D. & Klaas, E.E. (1988) Winter diets and nutrition of midcontinental lesser snow geese. Journal of Wildlife Management, 52, 403–414."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	Calcasieu Prairie	NA	1	1983	2	1983	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	NA	NA	NA	NA	NA	NA	shoots	NA	0.4032	Wt_or_Vol	8	47	NA	stomach contents	Data collected from male and female individuals	AMO	"Alisauskas, R.T., Ankney, C.D. & Klaas, E.E. (1988) Winter diets and nutrition of midcontinental lesser snow geese. Journal of Wildlife Management, 52, 403–414."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	Calcasieu Prairie	NA	1	1983	2	1983	NA	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	NA	NA	NA	NA	shoots	NA	0.3226	Wt_or_Vol	8	47	NA	stomach contents	Data collected from male and female individuals	AMO	"Alisauskas, R.T., Ankney, C.D. & Klaas, E.E. (1988) Winter diets and nutrition of midcontinental lesser snow geese. Journal of Wildlife Management, 52, 403–414."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	Calcasieu Prairie	NA	1	1983	2	1983	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Eleocharis	NA	NA	NA	NA	shoots	spikerushes	0.0141	Wt_or_Vol	8	47	NA	stomach contents	Data collected from male and female individuals	AMO	"Alisauskas, R.T., Ankney, C.D. & Klaas, E.E. (1988) Winter diets and nutrition of midcontinental lesser snow geese. Journal of Wildlife Management, 52, 403–414."
Snow Goose	chen caerulescens	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Louisiana	Calcasieu Prairie	NA	1	1983	2	1983	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	NA	NA	NA	NA	NA	shoots	NA	0.1552	Wt_or_Vol	8	47	NA	stomach contents	Data collected from male and female individuals	AMO	"Alisauskas, R.T., Ankney, C.D. & Klaas, E.E. (1988) Winter diets and nutrition of midcontinental lesser snow geese. Journal of Wildlife Management, 52, 403–414."
